020000001;120000001;220000001;021000001;022000001;020100001;020200001;020010001;020020001;020001001;020002001;020000101;020000201;020000011;020000021
020000002;120000002;220000002;021000002;022000002;020100002;020200002;020010002;020020002;020001002;020002002;020000102;020000202;020000012;020000022
001100000;101100000;201100000;011100000;021100000;001110000;001120000;001101000;001102000;001100100;001100200;001100010;001100020;001100001;001100002
001200000;101200000;201200000;011200000;021200000;001210000;001220000;001201000;001202000;001200100;001200200;001200010;001200020;001200001;001200002
001010000;101010000;201010000;011010000;021010000;001110000;001210000;001011000;001012000;001010100;001010200;001010010;001010020;001010001;001010002
001020000;101020000;201020000;011020000;021020000;001120000;001220000;001021000;001022000;001020100;001020200;001020010;001020020;001020001;001020002
001001000;101001000;201001000;011001000;021001000;001101000;001201000;001011000;001021000;001001100;001001200;001001010;001001020;001001001;001001002
001002000;101002000;201002000;011002000;021002000;001102000;001202000;001012000;001022000;001002100;001002200;001002010;001002020;001002001;001002002
001000100;101000100;201000100;011000100;021000100;001100100;001200100;001010100;001020100;001001100;001002100;001000110;001000120;001000101;001000102
001000200;101000200;201000200;011000200;021000200;001100200;001200200;001010200;001020200;001001200;001002200;001000210;001000220;001000201;001000202
001000010;101000010;201000010;011000010;021000010;001100010;001200010;001010010;001020010;001001010;001002010;001000110;001000210;001000011;001000012
001000020;101000020;201000020;011000020;021000020;001100020;001200020;001010020;001020020;001001020;001002020;001000120;001000220;001000021;001000022
001000001;101000001;201000001;011000001;021000001;001100001;001200001;001010001;001020001;001001001;001002001;001000101;001000201;001000011;001000021
001000002;101000002;201000002;011000002;021000002;001100002;001200002;001010002;001020002;001001002;001002002;001000102;001000202;001000012;001000022
002100000;102100000;202100000;012100000;022100000;002110000;002120000;002101000;002102000;002100100;002100200;002100010;002100020;002100001;002100002
002200000;102200000;202200000;012200000;022200000;002210000;002220000;002201000;002202000;002200100;002200200;002200010;002200020;002200001;002200002
002010000;102010000;202010000;012010000;022010000;002110000;002210000;002011000;002012000;002010100;002010200;002010010;002010020;002010001;002010002
002020000;102020000;202020000;012020000;022020000;002120000;002220000;002021000;002022000;002020100;002020200;002020010;002020020;002020001;002020002
002001000;102001000;202001000;012001000;022001000;002101000;002201000;002011000;002021000;002001100;002001200;002001010;002001020;002001001;002001002
002002000;102002000;202002000;012002000;022002000;002102000;002202000;002012000;002022000;002002100;002002200;002002010;002002020;002002001;002002002
002000100;102000100;202000100;012000100;022000100;002100100;002200100;002010100;002020100;002001100;002002100;002000110;002000120;002000101;002000102
002000200;102000200;202000200;012000200;022000200;002100200;002200200;002010200;002020200;002001200;002002200;002000210;002000220;002000201;002000202
002000010;102000010;202000010;012000010;022000010;002100010;002200010;002010010;002020010;002001010;002002010;002000110;002000210;002000011;002000012
002000020;102000020;202000020;012000020;022000020;002100020;002200020;002010020;002020020;002001020;002002020;002000120;002000220;002000021;002000022
002000001;102000001;202000001;012000001;022000001;002100001;002200001;002010001;002020001;002001001;002002001;002000101;002000201;002000011;002000021
002000002;102000002;202000002;012000002;022000002;002100002;002200002;002010002;002020002;002001002;002002002;002000102;002000202;002000012;002000022
000110000;100110000;200110000;010110000;020110000;001110000;002110000;000111000;000112000;000110100;000110200;000110010;000110020;000110001;000110002
000120000;100120000;200120000;010120000;020120000;001120000;002120000;000121000;000122000;000120100;000120200;000120010;000120020;000120001;000120002
000101000;100101000;200101000;010101000;020101000;001101000;002101000;000111000;000121000;000101100;000101200;000101010;000101020;000101001;000101002
000102000;100102000;200102000;010102000;020102000;001102000;002102000;000112000;000122000;000102100;000102200;000102010;000102020;000102001;000102002
000100100;100100100;200100100;010100100;020100100;001100100;002100100;000110100;000120100;000101100;000102100;000100110;000100120;000100101;000100102
000100200;100100200;200100200;010100200;020100200;001100200;002100200;000110200;000120200;000101200;000102200;000100210;000100220;000100201;000100202
000100010;100100010;200100010;010100010;020100010;001100010;002100010;000110010;000120010;000101010;000102010;000100110;000100210;000100011;000100012
000100020;100100020;200100020;010100020;020100020;001100020;002100020;000110020;000120020;000101020;000102020;000100120;000100220;000100021;000100022
000100001;100100001;200100001;010100001;020100001;001100001;002100001;000110001;000120001;000101001;000102001;000100101;000100201;000100011;000100021
000100002;100100002;200100002;010100002;020100002;001100002;002100002;000110002;000120002;000101002;000102002;000100102;000100202;000100012;000100022
000210000;100210000;200210000;010210000;020210000;001210000;002210000;000211000;000212000;000210100;000210200;000210010;000210020;000210001;000210002
000220000;100220000;200220000;010220000;020220000;001220000;002220000;000221000;000222000;000220100;000220200;000220010;000220020;000220001;000220002
000201000;100201000;200201000;010201000;020201000;001201000;002201000;000211000;000221000;000201100;000201200;000201010;000201020;000201001;000201002
000202000;100202000;200202000;010202000;020202000;001202000;002202000;000212000;000222000;000202100;000202200;000202010;000202020;000202001;000202002
000200100;100200100;200200100;010200100;020200100;001200100;002200100;000210100;000220100;000201100;000202100;000200110;000200120;000200101;000200102
000200200;100200200;200200200;010200200;020200200;001200200;002200200;000210200;000220200;000201200;000202200;000200210;000200220;000200201;000200202
000200010;100200010;200200010;010200010;020200010;001200010;002200010;000210010;000220010;000201010;000202010;000200110;000200210;000200011;000200012
000200020;100200020;200200020;010200020;020200020;001200020;002200020;000210020;000220020;000201020;000202020;000200120;000200220;000200021;000200022
000200001;100200001;200200001;010200001;020200001;001200001;002200001;000210001;000220001;000201001;000202001;000200101;000200201;000200011;000200021
000200002;100200002;200200002;010200002;020200002;001200002;002200002;000210002;000220002;000201002;000202002;000200102;000200202;000200012;000200022
000011000;100011000;200011000;010011000;020011000;001011000;002011000;000111000;000211000;000011100;000011200;000011010;000011020;000011001;000011002
000012000;100012000;200012000;010012000;020012000;001012000;002012000;000112000;000212000;000012100;000012200;000012010;000012020;000012001;000012002
000010100;100010100;200010100;010010100;020010100;001010100;002010100;000110100;000210100;000011100;000012100;000010110;000010120;000010101;000010102
000010200;100010200;200010200;010010200;020010200;001010200;002010200;000110200;000210200;000011200;000012200;000010210;000010220;000010201;000010202
000010010;100010010;200010010;010010010;020010010;001010010;002010010;000110010;000210010;000011010;000012010;000010110;000010210;000010011;000010012
000010020;100010020;200010020;010010020;020010020;001010020;002010020;000110020;000210020;000011020;000012020;000010120;000010220;000010021;000010022
000010001;100010001;200010001;010010001;020010001;001010001;002010001;000110001;000210001;000011001;000012001;000010101;000010201;000010011;000010021
000010002;100010002;200010002;010010002;020010002;001010002;002010002;000110002;000210002;000011002;000012002;000010102;000010202;000010012;000010022
000021000;100021000;200021000;010021000;020021000;001021000;002021000;000121000;000221000;000021100;000021200;000021010;000021020;000021001;000021002
000022000;100022000;200022000;010022000;020022000;001022000;002022000;000122000;000222000;000022100;000022200;000022010;000022020;000022001;000022002
000020100;100020100;200020100;010020100;020020100;001020100;002020100;000120100;000220100;000021100;000022100;000020110;000020120;000020101;000020102
000020200;100020200;200020200;010020200;020020200;001020200;002020200;000120200;000220200;000021200;000022200;000020210;000020220;000020201;000020202
000020010;100020010;200020010;010020010;020020010;001020010;002020010;000120010;000220010;000021010;000022010;000020110;000020210;000020011;000020012
000020020;100020020;200020020;010020020;020020020;001020020;002020020;000120020;000220020;000021020;000022020;000020120;000020220;000020021;000020022
000020001;100020001;200020001;010020001;020020001;001020001;002020001;000120001;000220001;000021001;000022001;000020101;000020201;000020011;000020021
000020002;100020002;200020002;010020002;020020002;001020002;002020002;000120002;000220002;000021002;000022002;000020102;000020202;000020012;000020022
000001100;100001100;200001100;010001100;020001100;001001100;002001100;000101100;000201100;000011100;000021100;000001110;000001120;000001101;000001102
000001200;100001200;200001200;010001200;020001200;001001200;002001200;000101200;000201200;000011200;000021200;000001210;000001220;000001201;000001202
000001010;100001010;200001010;010001010;020001010;001001010;002001010;000101010;000201010;000011010;000021010;000001110;000001210;000001011;000001012
000001020;100001020;200001020;010001020;020001020;001001020;002001020;000101020;000201020;000011020;000021020;000001120;000001220;000001021;000001022
000001001;100001001;200001001;010001001;020001001;001001001;002001001;000101001;000201001;000011001;000021001;000001101;000001201;000001011;000001021
000001002;100001002;200001002;010001002;020001002;001001002;002001002;000101002;000201002;000011002;000021002;000001102;000001202;000001012;000001022
000002100;100002100;200002100;010002100;020002100;001002100;002002100;000102100;000202100;000012100;000022100;000002110;000002120;000002101;000002102
000002200;100002200;200002200;010002200;020002200;001002200;002002200;000102200;000202200;000012200;000022200;000002210;000002220;000002201;000002202
000002010;100002010;200002010;010002010;020002010;001002010;002002010;000102010;000202010;000012010;000022010;000002110;000002210;000002011;000002012
000002020;100002020;200002020;010002020;020002020;001002020;002002020;000102020;000202020;000012020;000022020;000002120;000002220;000002021;000002022
000002001;100002001;200002001;010002001;020002001;001002001;002002001;000102001;000202001;000012001;000022001;000002101;000002201;000002011;000002021
000002002;100002002;200002002;010002002;020002002;001002002;002002002;000102002;000202002;000012002;000022002;000002102;000002202;000002012;000002022
000000110;100000110;200000110;010000110;020000110;001000110;002000110;000100110;000200110;000010110;000020110;000001110;000002110;000000111;000000112
000000120;100000120;200000120;010000120;020000120;001000120;002000120;000100120;000200120;000010120;000020120;000001120;000002120;000000121;000000122
000000101;100000101;200000101;010000101;020000101;001000101;002000101;000100101;000200101;000010101;000020101;000001101;000002101;000000111;000000121
000000102;100000102;200000102;010000102;020000102;001000102;002000102;000100102;000200102;000010102;000020102;000001102;000002102;000000112;000000122
000000210;100000210;200000210;010000210;020000210;001000210;002000210;000100210;000200210;000010210;000020210;000001210;000002210;000000211;000000212
000000220;100000220;200000220;010000220;020000220;001000220;002000220;000100220;000200220;000010220;000020220;000001220;000002220;000000221;000000222
000000201;100000201;200000201;010000201;020000201;001000201;002000201;000100201;000200201;000010201;000020201;000001201;000002201;000000211;000000221
000000202;100000202;200000202;010000202;020000202;001000202;002000202;000100202;000200202;000010202;000020202;000001202;000002202;000000212;000000222
000000011;100000011;200000011;010000011;020000011;001000011;002000011;000100011;000200011;000010011;000020011;000001011;000002011;000000111;000000211
000000012;100000012;200000012;010000012;020000012;001000012;002000012;000100012;000200012;000010012;000020012;000001012;000002012;000000112;000000212
000000021;100000021;200000021;010000021;020000021;001000021;002000021;000100021;000200021;000010021;000020021;000001021;000002021;000000121;000000221
000000022;100000022;200000022;010000022;020000022;001000022;002000022;000100022;000200022;000010022;000020022;000001022;000002022;000000122;000000222
111000000
112000000;112100000;112200000;112010000;112020000;112001000;112002000;112000100;112000200;112000010;112000020;112000001;112000002
110100000;111100000;112100000;110110000;110120000;110101000;110102000;110100100;110100200;110100010;110100020;110100001;110100002
110200000;111200000;112200000;110210000;110220000;110201000;110202000;110200100;110200200;110200010;110200020;110200001;110200002
110010000;111010000;112010000;110110000;110210000;110011000;110012000;110010100;110010200;110010010;110010020;110010001;110010002
110020000;111020000;112020000;110120000;110220000;110021000;110022000;110020100;110020200;110020010;110020020;110020001;110020002
110001000;111001000;112001000;110101000;110201000;110011000;110021000;110001100;110001200;110001010;110001020;110001001;110001002
110002000;111002000;112002000;110102000;110202000;110012000;110022000;110002100;110002200;110002010;110002020;110002001;110002002
110000100;111000100;112000100;110100100;110200100;110010100;110020100;110001100;110002100;110000110;110000120;110000101;110000102
110000200;111000200;112000200;110100200;110200200;110010200;110020200;110001200;110002200;110000210;110000220;110000201;110000202
110000010;111000010;112000010;110100010;110200010;110010010;110020010;110001010;110002010;110000110;110000210;110000011;110000012
110000020;111000020;112000020;110100020;110200020;110010020;110020020;110001020;110002020;110000120;110000220;110000021;110000022
110000001;111000001;112000001;110100001;110200001;110010001;110020001;110001001;110002001;110000101;110000201;110000011;110000021
110000002;111000002;112000002;110100002;110200002;110010002;110020002;110001002;110002002;110000102;110000202;110000012;110000022
121000000;121100000;121200000;121010000;121020000;121001000;121002000;121000100;121000200;121000010;121000020;121000001;121000002
122000000;122100000;122200000;122010000;122020000;122001000;122002000;122000100;122000200;122000010;122000020;122000001;122000002
120100000;121100000;122100000;120110000;120120000;120101000;120102000;120100100;120100200;120100010;120100020;120100001;120100002
120200000;121200000;122200000;120210000;120220000;120201000;120202000;120200100;120200200;120200010;120200020;120200001;120200002
120010000;121010000;122010000;120110000;120210000;120011000;120012000;120010100;120010200;120010010;120010020;120010001;120010002
120020000;121020000;122020000;120120000;120220000;120021000;120022000;120020100;120020200;120020010;120020020;120020001;120020002
120001000;121001000;122001000;120101000;120201000;120011000;120021000;120001100;120001200;120001010;120001020;120001001;120001002
120002000;121002000;122002000;120102000;120202000;120012000;120022000;120002100;120002200;120002010;120002020;120002001;120002002
120000100;121000100;122000100;120100100;120200100;120010100;120020100;120001100;120002100;120000110;120000120;120000101;120000102
120000200;121000200;122000200;120100200;120200200;120010200;120020200;120001200;120002200;120000210;120000220;120000201;120000202
120000010;121000010;122000010;120100010;120200010;120010010;120020010;120001010;120002010;120000110;120000210;120000011;120000012
120000020;121000020;122000020;120100020;120200020;120010020;120020020;120001020;120002020;120000120;120000220;120000021;120000022
120000001;121000001;122000001;120100001;120200001;120010001;120020001;120001001;120002001;120000101;120000201;120000011;120000021
120000002;121000002;122000002;120100002;120200002;120010002;120020002;120001002;120002002;120000102;120000202;120000012;120000022
101100000;111100000;121100000;101110000;101120000;101101000;101102000;101100100;101100200;101100010;101100020;101100001;101100002
101200000;111200000;121200000;101210000;101220000;101201000;101202000;101200100;101200200;101200010;101200020;101200001;101200002
101010000;111010000;121010000;101110000;101210000;101011000;101012000;101010100;101010200;101010010;101010020;101010001;101010002
101020000;111020000;121020000;101120000;101220000;101021000;101022000;101020100;101020200;101020010;101020020;101020001;101020002
101001000;111001000;121001000;101101000;101201000;101011000;101021000;101001100;101001200;101001010;101001020;101001001;101001002
101002000;111002000;121002000;101102000;101202000;101012000;101022000;101002100;101002200;101002010;101002020;101002001;101002002
101000100;111000100;121000100;101100100;101200100;101010100;101020100;101001100;101002100;101000110;101000120;101000101;101000102
101000200;111000200;121000200;101100200;101200200;101010200;101020200;101001200;101002200;101000210;101000220;101000201;101000202
101000010;111000010;121000010;101100010;101200010;101010010;101020010;101001010;101002010;101000110;101000210;101000011;101000012
101000020;111000020;121000020;101100020;101200020;101010020;101020020;101001020;101002020;101000120;101000220;101000021;101000022
101000001;111000001;121000001;101100001;101200001;101010001;101020001;101001001;101002001;101000101;101000201;101000011;101000021
101000002;111000002;121000002;101100002;101200002;101010002;101020002;101001002;101002002;101000102;101000202;101000012;101000022
102100000;112100000;122100000;102110000;102120000;102101000;102102000;102100100;102100200;102100010;102100020;102100001;102100002
102200000;112200000;122200000;102210000;102220000;102201000;102202000;102200100;102200200;102200010;102200020;102200001;102200002
102010000;112010000;122010000;102110000;102210000;102011000;102012000;102010100;102010200;102010010;102010020;102010001;102010002
102020000;112020000;122020000;102120000;102220000;102021000;102022000;102020100;102020200;102020010;102020020;102020001;102020002
102001000;112001000;122001000;102101000;102201000;102011000;102021000;102001100;102001200;102001010;102001020;102001001;102001002
102002000;112002000;122002000;102102000;102202000;102012000;102022000;102002100;102002200;102002010;102002020;102002001;102002002
102000100;112000100;122000100;102100100;102200100;102010100;102020100;102001100;102002100;102000110;102000120;102000101;102000102
102000200;112000200;122000200;102100200;102200200;102010200;102020200;102001200;102002200;102000210;102000220;102000201;102000202
102000010;112000010;122000010;102100010;102200010;102010010;102020010;102001010;102002010;102000110;102000210;102000011;102000012
102000020;112000020;122000020;102100020;102200020;102010020;102020020;102001020;102002020;102000120;102000220;102000021;102000022
102000001;112000001;122000001;102100001;102200001;102010001;102020001;102001001;102002001;102000101;102000201;102000011;102000021
102000002;112000002;122000002;102100002;102200002;102010002;102020002;102001002;102002002;102000102;102000202;102000012;102000022
100110000;110110000;120110000;101110000;102110000;100111000;100112000;100110100;100110200;100110010;100110020;100110001;100110002
100120000;110120000;120120000;101120000;102120000;100121000;100122000;100120100;100120200;100120010;100120020;100120001;100120002
100101000;110101000;120101000;101101000;102101000;100111000;100121000;100101100;100101200;100101010;100101020;100101001;100101002
100102000;110102000;120102000;101102000;102102000;100112000;100122000;100102100;100102200;100102010;100102020;100102001;100102002
100100100
100100200;110100200;120100200;101100200;102100200;100110200;100120200;100101200;100102200;100100210;100100220;100100201;100100202
100100010;110100010;120100010;101100010;102100010;100110010;100120010;100101010;100102010;100100110;100100210;100100011;100100012
100100020;110100020;120100020;101100020;102100020;100110020;100120020;100101020;100102020;100100120;100100220;100100021;100100022
100100001;110100001;120100001;101100001;102100001;100110001;100120001;100101001;100102001;100100101;100100201;100100011;100100021
100100002;110100002;120100002;101100002;102100002;100110002;100120002;100101002;100102002;100100102;100100202;100100012;100100022
100210000;110210000;120210000;101210000;102210000;100211000;100212000;100210100;100210200;100210010;100210020;100210001;100210002
100220000;110220000;120220000;101220000;102220000;100221000;100222000;100220100;100220200;100220010;100220020;100220001;100220002
100201000;110201000;120201000;101201000;102201000;100211000;100221000;100201100;100201200;100201010;100201020;100201001;100201002
100202000;110202000;120202000;101202000;102202000;100212000;100222000;100202100;100202200;100202010;100202020;100202001;100202002
100200100;110200100;120200100;101200100;102200100;100210100;100220100;100201100;100202100;100200110;100200120;100200101;100200102
100200200;110200200;120200200;101200200;102200200;100210200;100220200;100201200;100202200;100200210;100200220;100200201;100200202
100200010;110200010;120200010;101200010;102200010;100210010;100220010;100201010;100202010;100200110;100200210;100200011;100200012
100200020;110200020;120200020;101200020;102200020;100210020;100220020;100201020;100202020;100200120;100200220;100200021;100200022
100200001;110200001;120200001;101200001;102200001;100210001;100220001;100201001;100202001;100200101;100200201;100200011;100200021
100200002;110200002;120200002;101200002;102200002;100210002;100220002;100201002;100202002;100200102;100200202;100200012;100200022
100011000;110011000;120011000;101011000;102011000;100111000;100211000;100011100;100011200;100011010;100011020;100011001;100011002
100012000;110012000;120012000;101012000;102012000;100112000;100212000;100012100;100012200;100012010;100012020;100012001;100012002
100010100;110010100;120010100;101010100;102010100;100110100;100210100;100011100;100012100;100010110;100010120;100010101;100010102
100010200;110010200;120010200;101010200;102010200;100110200;100210200;100011200;100012200;100010210;100010220;100010201;100010202
100010010;110010010;120010010;101010010;102010010;100110010;100210010;100011010;100012010;100010110;100010210;100010011;100010012
100010020;110010020;120010020;101010020;102010020;100110020;100210020;100011020;100012020;100010120;100010220;100010021;100010022
100010001
100010002;110010002;120010002;101010002;102010002;100110002;100210002;100011002;100012002;100010102;100010202;100010012;100010022
